A_1,A_2,A_3,A_4,A_5,A_6,A_7
1.9886,5.3978,4.7868,4.625,4.6824,4.2364,A
1.9664,5.4284,4.7612,4.6766,4.6861,4.2451,A
1.9526,5.3896,4.7237,4.6603,4.652,4.3496,A
1.9392,5.3285,4.6396,4.7002,4.6474,4.5277,A
1.9407,5.378,4.6263,4.7839,4.5744,4.5383,A
1.9865,5.3951,4.5268,4.7601,4.5458,4.6653,A
1.9988,5.3524,4.5283,4.907,4.4967,4.723,A
1.9899,5.4249,4.4818,4.971,4.4034,4.7712,A
2.0066,5.5805,4.4275,4.9994,4.3491,4.8869,A
2.0193,5.5972,4.4104,4.9889,4.3416,4.9941,A
2.0016,5.6748,4.3309,5.0129,4.3839,5.0158,A
1.9925,5.6663,4.2909,5.0428,4.5178,5.0771,A
1.9593,5.6879,4.2575,5.0489,4.5281,5.15,A
1.9152,5.713,4.298,5.1049,4.617,5.1495,A
1.8419,5.6973,4.3228,5.116,4.6535,5.2038,A
1.8274,5.6521,4.3205,5.0969,4.6259,5.2407,A
1.9598,5.602,4.368,5.1172,4.5883,5.2275,A
1.9433,5.5874,4.3887,5.1328,4.6022,5.2232,A
1.9393,5.6135,4.4338,5.0916,4.5882,5.2202,A
1.9277,5.5824,4.4268,5.0508,4.5533,5.2259,A
1.9327,5.5793,4.4548,5.0764,4.5352,5.2227,A
1.9605,5.5741,4.4328,5.0927,4.535,5.2281,A
2.0269,5.5722,4.4236,5.0709,4.5448,5.2225,A
2.0255,5.5646,4.4889,5.0865,4.5341,5.2261,A
2.0434,5.586,4.5459,5.0867,4.573,5.2103,A
2.0741,5.6214,4.5297,5.0754,4.5553,5.1999,A
2.0623,5.6166,4.526,5.0744,4.6267,5.2021,A
2.0746,5.6347,4.4883,5.061,4.6709,5.2025,A
2.1105,5.6424,4.4987,5.0569,4.6389,5.2002,A
2.0902,5.6735,4.4863,5.0628,4.6617,5.2024,A
2.1255,5.6811,4.4667,5.0703,4.7104,5.1825,A
2.1322,5.6773,4.4645,5.069,4.6994,5.2107,A
2.1244,5.6892,4.4058,5.0975,4.6926,5.2188,A
2.2044,5.6656,4.3934,5.1027,4.675,5.2151,A
2.2453,5.6489,4.3885,5.1262,4.6949,5.1699,A
2.2602,5.6381,4.4049,5.1163,4.6956,5.0705,A
2.274,5.5793,4.4148,5.062,4.6941,5.0631,A
2.2474,5.5347,4.4177,5.0737,4.7074,4.9943,A
2.2405,5.5497,4.3819,4.9415,4.6877,4.953,A
2.2737,5.4589,4.3448,4.8755,4.7279,4.9188,A
2.282,5.2742,4.3399,4.8423,4.7502,4.8198,A
2.2685,5.221,4.3326,4.8377,4.7489,4.6909,A
2.2604,5.0482,4.3281,4.7714,4.7334,4.6573,A
2.2675,5.0039,4.3726,4.7581,4.6406,4.561,A
2.2768,4.9132,4.4109,4.763,4.636,4.4534,A
2.3088,4.8242,4.3838,4.6943,4.5827,4.4749,A
2.3394,4.8137,4.3996,4.6549,4.5654,4.3645,A
2.3057,4.7982,4.3978,4.6054,4.5662,4.2511,A
2.2312,4.8063,4.3518,4.5859,4.5053,4.2799,A
2.219,4.8163,4.3434,4.5611,4.5141,4.2547,A
2.2427,4.748,4.2882,4.5841,4.5559,4.2286,A
2.2737,4.7471,4.2956,4.5798,4.5631,4.1956,A
2.271,4.7485,4.2298,4.5266,4.6143,4.1985,A
2.2662,4.7492,4.2223,4.4912,4.6279,4.198,A
2.2207,4.748,4.1355,4.5489,4.6301,4.1234,A
2.233,4.7145,4.0089,4.5667,4.6291,4.0784,A
2.216,4.705,3.9121,4.6699,4.6009,4.0079,A
2.1879,4.6366,3.916,4.7252,4.641,4.0175,A
2.1983,4.6071,3.9142,4.7179,4.5765,4.043,A
2.1787,4.5647,3.9131,4.7455,4.5058,4.0179,A
2.1453,4.5412,3.9157,4.7795,4.4956,4.0285,A
2.1254,4.4776,3.9236,4.7815,4.478,4.0198,A
2.1028,4.4682,3.9544,4.7949,4.4609,3.9869,A
2.0739,4.5062,3.9486,4.7974,4.4416,3.8807,A
2.0617,4.4795,3.9314,4.7763,4.4492,3.8077,A
1.9514,4.4291,3.9725,4.7157,4.4713,3.8788,A
1.8995,4.4639,3.9985,4.7787,4.4371,3.9595,A
1.8714,4.5171,3.9782,4.8584,4.4731,3.9831,A
1.9011,4.5582,4.1036,4.8761,4.4888,3.9619,A
1.9122,4.6242,4.1445,4.8317,4.481,3.9054,A
1.9447,4.5803,4.1574,4.8724,4.4696,3.916,A
1.9586,4.5776,4.1644,4.8703,4.3866,3.9872,A
1.936,4.7087,4.1744,4.862,4.34,3.9978,A
1.9734,4.7193,4.197,4.899,4.3348,4.0141,A
1.9825,4.716,4.2055,4.935,4.3042,4.0304,A
1.9775,4.6979,4.1727,4.9301,4.2766,4.0206,A
1.9853,4.6889,4.1139,4.9315,4.2465,3.9729,A
1.9437,4.7024,4.1013,4.9393,4.1732,3.9148,A
1.9891,4.6729,4.0492,4.9515,4.1378,3.8776,A
2.1317,4.6559,4.0684,4.9564,4.1321,3.9097,A
2.1748,4.6563,4.0906,4.9738,4.1396,3.9107,A
2.2275,4.6593,4.0917,4.974,4.0977,3.9,A
2.2103,4.6682,4.111,5.0032,4.0398,3.8746,A
2.1844,4.695,4.0526,5.065,4.0225,3.9285,A
2.2106,4.6985,4.044,5.0915,3.9207,3.9476,A
2.1959,4.7154,3.9867,5.088,3.9006,3.9452,A
2.185,4.738,4.0446,5.0881,3.8951,3.939,A
2.207,4.7441,4.0345,5.0965,3.9937,3.9095,A
2.224,4.6904,4.0337,5.0441,3.9821,3.9041,A
2.2297,4.6693,4.0405,5.0486,3.876,3.8939,A
2.2095,4.6819,4.0417,5.0687,3.9661,3.8833,A
2.1947,4.6784,4.0265,5.1231,3.984,3.9113,A
2.1908,4.7276,4.0228,5.1536,4.0277,3.8961,A
2.212,4.7308,4.0337,5.1672,4.0271,3.9475,A
2.2053,4.7476,4.0217,5.1873,4.1587,3.9829,A
2.2206,4.7205,4.0262,5.2124,4.2645,4.0172,A
2.2323,4.7434,4.0419,5.2239,4.2572,4.0497,A
2.2449,4.756,4.0012,5.2332,4.2691,4.0068,A
2.2569,4.7744,3.9658,5.1439,4.3928,3.9369,A
2.272,4.7794,3.9566,5.0961,4.3657,3.9813,A
2.2624,4.782,3.832,5.0708,4.3605,4.0733,A
2.2529,4.7017,3.8316,5.0869,4.373,4.0523,A
2.2196,4.7223,3.8185,5.0798,4.3646,4.0541,A
2.1726,4.7566,3.8035,5.0807,4.4258,4.0313,A
2.1726,4.6273,3.7914,5.0963,4.4626,4.0337,A
2.1476,4.6247,3.7305,5.0737,4.4937,4.0532,A
2.1462,4.7302,3.7059,5.0476,4.5505,4.0636,A
2.1783,4.8311,3.6725,5.0296,4.5793,4.1032,A
2.2569,4.9386,3.6804,5.0213,4.5991,4.2393,A
2.269,5.0997,3.7126,5.0145,4.6317,4.2758,A
2.1945,5.1159,3.6992,4.9926,4.6906,4.3547,A
2.0963,5.1355,3.6653,4.9889,4.7501,4.3603,A
2.0438,5.1376,3.6272,4.9703,4.7648,4.3508,A
1.9806,5.1379,3.7065,4.9576,4.7566,4.3565,A
1.9713,5.1334,3.6849,4.9208,4.7894,4.3596,A
1.9696,5.1114,3.6977,4.844,4.827,4.3184,A
1.9289,5.1005,3.6715,4.8244,4.8452,4.2963,A
1.9365,5.0876,3.696,4.8389,4.8579,4.3066,A
1.9359,5.1082,3.651,4.7938,4.8686,4.3163,A
1.9026,5.1373,3.6284,4.747,4.8308,4.3424,A
1.9335,5.1345,3.6151,4.7302,4.8116,4.3598,A
1.944,5.1265,3.7726,4.6489,4.8167,4.3491,A
1.9386,5.1687,3.7955,4.6115,4.7722,4.3703,A
1.9134,5.1945,3.7967,4.5546,4.8325,4.3621,A
1.9008,5.1704,3.7622,4.5156,4.8255,4.3723,A
1.8735,5.1633,3.7399,4.4795,4.8185,4.3388,A
1.8866,5.1404,3.7108,4.4101,4.7352,4.3159,A
1.8919,5.1413,3.7462,4.3613,4.6917,4.2881,A
1.889,5.1221,3.7723,4.3827,4.6741,4.2638,A
1.8938,5.1116,3.9221,4.3564,4.7306,4.2662,A
1.8821,5.0844,3.9694,4.3736,4.6659,4.2624,A
1.8591,5.0538,3.9517,4.342,4.6466,4.2098,A
1.8306,5.0295,3.9203,4.39,4.6402,4.1679,A
1.8293,5.0185,3.8622,4.3453,4.652,4.2351,A
1.869,4.9987,3.8754,4.2705,4.6386,4.2418,A
1.9358,4.9413,3.8777,4.2649,4.5844,4.1953,A
1.9244,4.9121,3.8811,4.2088,4.5567,4.1629,A
1.8972,4.8905,3.8983,4.2063,4.5681,4.1306,A
1.9774,4.7967,3.9365,4.1932,4.5483,4.1182,A
1.9788,4.6839,3.9578,4.2365,4.5248,4.1216,A
1.8762,4.5479,3.9592,4.2737,4.4955,3.9761,A
1.8707,4.2336,3.9276,4.2787,4.4555,3.9748,A
1.899,4.2146,3.9863,4.3322,4.377,3.8824,A
1.8966,4.1242,3.9974,4.3322,4.278,3.8564,A
1.8957,4.1078,3.9752,4.3724,4.2491,3.8232,A
1.9386,4.0667,3.8996,4.3921,4.2635,3.805,A
1.9524,4.0642,3.891,4.3886,4.212,3.7923,A
1.9566,4.0526,3.8774,4.3837,4.2634,3.8254,A
1.971,4.0369,3.8832,4.3514,4.2864,3.8708,A
1.9458,4.0531,3.8806,4.3153,4.2724,3.8555,A
1.9671,3.94,3.9187,4.3201,4.2428,3.8582,A
1.993,3.8326,3.9364,4.3349,4.2576,3.8451,A
1.9336,3.9329,3.923,4.3343,4.2517,3.8138,A
1.9159,4.0559,3.8167,4.3532,4.2398,3.8701,A
1.9318,4.0021,3.8442,4.3448,4.219,3.9221,A
1.9377,3.9053,3.8532,4.2508,4.0979,3.9113,A
1.9403,3.8996,3.8679,4.241,4.1012,3.904,A
1.9618,3.8565,3.8707,4.2909,4.0698,3.9291,A
1.9457,3.9144,3.881,4.3037,4.0381,3.9423,A
1.9218,3.9188,3.8846,4.3158,3.9784,3.9661,A
1.9162,3.9683,3.9102,4.2322,3.9784,3.9999,A
2.0006,3.9692,3.8209,4.2798,3.8436,3.9866,A
2.0493,3.9579,3.7472,4.5375,3.8266,4.1369,A
2.0561,3.9735,3.7362,4.5474,3.8502,4.1748,A
2.0543,4.0035,3.7392,4.5089,3.939,4.154,A
2.0491,4.0012,3.7494,4.5045,3.8941,4.0998,A
2.0079,3.9933,3.7184,4.4986,3.8916,4.1331,A
1.9547,4.0607,3.7331,4.513,3.8947,4.1612,A
1.9791,4.1553,3.7839,4.6043,3.9039,4.1594,A
1.9768,4.1747,3.7941,4.6212,3.8562,4.1614,A
1.929,4.3079,3.7583,4.705,3.8203,4.2252,A
1.9028,4.4036,3.7355,4.7439,3.895,4.2209,A
1.9202,4.4598,3.7464,4.7088,3.9267,4.2463,A
1.9386,4.5258,3.7434,4.7529,3.9284,4.2468,A
1.9521,4.5343,3.6633,4.7183,3.94,4.2316,A
1.9047,4.5355,3.6562,4.7151,3.9564,4.2249,A
1.9161,4.5588,3.6688,4.7139,3.9594,4.2867,A
1.9375,4.5763,3.682,4.7611,3.9803,4.3393,A
1.9303,4.6065,3.6913,4.7623,3.9963,4.3482,A
1.9243,4.7831,3.7242,4.8061,3.8699,4.3674,A
1.9552,4.8072,3.7304,4.8326,3.8101,4.3831,A
2.0376,4.8111,3.7954,4.8372,3.8752,4.3912,A
2.0061,4.7956,3.8379,4.8348,3.965,4.3913,A
1.9876,4.8382,3.9222,4.84,3.9859,4.3765,A
1.9975,4.8118,3.9237,4.8526,4.1278,4.3854,A
2.0064,4.7636,3.8841,4.8847,4.1347,4.3511,A
1.9997,4.7495,3.8639,4.8846,4.1986,4.2848,A
2.0693,4.7542,3.8806,4.8984,4.2503,4.3046,A
2.1465,4.7654,3.9091,4.8925,4.2561,4.2901,A
2.1533,4.7824,3.9302,4.8683,4.2827,4.2882,A
2.156,4.7786,3.9189,4.8548,4.3468,4.3076,A
2.1537,4.7983,3.8857,4.8491,4.3951,4.2967,A
2.1645,4.7767,3.8318,4.8529,4.3977,4.2767,A
2.0972,4.7694,3.9017,4.8364,4.3662,4.2692,A
2.0506,4.7946,3.9587,4.6458,4.3621,4.1451,A
2.0671,4.8339,4.008,4.6075,4.3817,4.1275,A
2.0661,4.8253,4.0315,4.5994,4.3293,4.1074,A
2.0768,4.8377,4.0227,4.603,4.3582,4.0819,A
2.0798,4.8497,4.0715,4.6249,4.3535,4.0312,A
2.1207,4.8199,4.0772,4.6239,4.4248,4.0156,A
2.1157,4.7624,4.0574,4.5661,4.5247,4.046,A
2.1422,4.7405,4.0406,4.5986,4.58,4.0448,A
2.1317,4.6633,4.0425,4.5652,4.5897,3.9487,A
2.1404,4.6246,4.0835,4.4796,4.5525,3.9047,A
2.1154,4.5921,4.2419,4.4867,4.5422,3.8941,A
2.0891,4.5498,4.2649,4.4478,4.5636,3.8565,A
2.0627,4.5546,4.2742,4.5262,4.5648,3.8579,A
2.0804,4.5531,4.2644,4.5474,4.562,3.8703,A
2.0762,4.5202,4.2596,4.5309,4.5675,3.8502,A
2.0186,4.5025,4.2935,4.5182,4.5808,3.787,A
2.0152,4.4822,4.316,4.4987,4.5758,3.7945,A
2.0118,4.2553,4.2995,4.4937,4.5688,3.7862,A
2.0178,4.2224,4.2876,4.528,4.5576,3.7131,A
1.9638,4.2043,4.2474,4.5479,4.5176,3.7978,A
1.9887,4.2436,4.1839,4.5795,4.4667,3.8674,A
1.9942,4.1691,4.107,4.5721,4.4616,3.8686,A
1.9886,4.2009,4.1616,4.5831,4.4149,3.9348,A
2.0339,4.3325,4.188,4.5401,4.4212,3.9523,A
2.0887,4.3272,4.1555,4.5321,4.4572,3.9232,A
2.0663,4.32,4.1649,4.5185,4.4157,3.8826,A
2.0795,4.2899,4.1424,4.4999,4.4466,3.8667,A
2.0983,4.3053,4.158,4.5029,4.4666,3.845,A
2.1085,4.3875,4.1826,4.5068,4.4551,3.8231,A
2.1236,4.3686,4.1932,4.496,4.4277,3.8289,A
2.15,4.3968,4.1897,4.4891,4.4715,3.8943,A
2.1542,4.4025,4.1146,4.467,4.473,3.9621,A
2.1717,4.4154,4.1798,4.513,4.4552,3.9766,A
2.1628,4.3568,4.1718,4.5972,4.4405,3.9667,A
2.1896,4.3946,4.1525,4.6346,4.4459,3.9694,A
2.1879,4.3912,4.1466,4.6737,4.4081,3.9982,A
2.198,4.4124,4.1108,4.6858,4.4145,4.0848,A
2.1735,4.4305,4.1034,4.7562,4.3961,4.1458,A
2.1434,4.483,4.0896,4.8,4.2848,4.1223,A
2.1212,4.5072,4.1419,4.7865,4.1904,4.1356,A
2.1167,4.5434,4.2168,4.7718,4.1666,4.1471,A
2.0946,4.5745,4.21,4.8125,4.2008,4.1605,A
2.0935,4.5727,4.0643,4.7989,4.2796,4.1778,A
2.0985,4.5669,4.08,4.7724,4.3402,4.1836,A
2.1215,4.5599,4.1302,4.7397,4.4226,4.2002,A
2.1193,4.5775,4.1822,4.7399,4.4949,4.2397,A
2.1299,4.5986,4.1903,4.7489,4.5093,4.2244,A
2.1443,4.616,4.2462,4.7229,4.4816,4.253,A
2.1629,4.6274,4.2408,4.7401,4.4917,4.2387,A
2.1689,4.6318,4.2441,4.7283,4.474,4.2253,A
2.1307,4.626,4.269,4.6984,4.4817,4.2516,A
2.1405,4.6225,4.2759,4.741,4.4994,4.1756,A
2.143,4.6219,4.2965,4.7323,4.5341,4.1142,A
2.1285,4.6188,4.3159,4.7333,4.5199,4.1079,A
2.2077,4.6039,4.2643,4.7586,4.4863,4.0368,A
2.1847,4.4955,4.232,4.7814,4.4741,4.0136,A
2.1411,4.4482,4.2401,4.8044,4.392,4.0361,A
2.1233,4.4498,4.2464,4.8296,4.3795,4.0435,A
2.0836,4.4491,4.2628,4.817,4.3123,4.0556,A
2.0751,4.4105,4.2501,4.8384,4.2794,4.0617,A
2.0752,4.2918,4.231,4.8448,4.2394,4.0437,A
2.066,4.2913,4.2427,4.8692,4.2665,4.0478,A
2.0258,4.2553,4.2692,4.8636,4.3165,4.0818,A
2.0207,4.262,4.2727,4.8708,4.3252,4.0498,A
2.021,4.3571,4.2482,4.8367,4.4232,4.0487,A
2.036,4.3589,4.2184,4.7874,4.4568,4.0749,A
2.0028,4.3513,4.2455,4.7817,4.5312,4.1293,A
2.0043,4.3411,4.3117,4.7821,4.5357,4.1049,A
2.0118,4.3056,4.3192,4.7814,4.541,4.028,A
1.9977,4.3054,4.3182,4.7024,4.5818,3.9711,A
2.0032,4.274,4.3347,4.6365,4.6043,3.9827,A
2.0352,4.2436,4.298,4.607,4.6061,3.984,A
2.0541,4.1836,4.2336,4.6095,4.6051,3.9875,A
2.0594,4.1322,4.223,4.6705,4.5863,3.9917,A
2.0603,4.1222,4.23,4.771,4.5242,3.9849,A
2.0473,4.1612,4.1944,4.7821,4.4693,3.9734,A
2.0115,4.1572,4.1493,4.793,4.3923,3.9738,A
2.0123,4.214,4.1062,4.7748,4.3137,3.9559,A
2.013,4.2466,4.0936,4.7825,4.2816,3.9128,A
2.0347,4.3043,3.9774,4.7546,4.3586,3.8559,A
2.0096,4.3201,3.9812,4.7614,4.3695,3.8729,A
2.0192,4.329,4.0319,4.7628,4.3703,3.849,A
2.0309,4.3737,4.0463,4.7328,4.3745,3.8016,A
2.0058,4.5481,4.0957,4.7013,4.3659,3.8084,A
2.0658,4.5558,4.1253,4.7347,4.334,3.8156,A
2.0706,4.583,4.1276,4.7528,4.3319,3.8616,A
2.0052,4.5778,4.1839,4.711,4.3394,3.9407,A
2.0288,4.6341,4.1834,4.7434,4.3561,3.991,A
2.0416,4.6756,4.2139,4.8173,4.3641,3.9785,A
2.0399,4.7047,4.2147,4.8379,4.3621,4.0344,A
1.9677,4.719,4.2294,4.8508,4.3716,4.0753,A
1.921,4.7388,4.2289,4.841,4.4168,4.0628,A
1.9327,4.7678,4.2232,4.8312,4.4308,4.0678,A
1.9356,4.7599,4.202,4.8199,4.4112,4.0611,A
1.9481,4.7514,4.1805,4.8319,4.3272,3.9715,A
1.9347,4.7762,4.1863,4.859,4.3562,3.9519,A
1.9302,4.7418,4.1328,4.9231,4.2768,3.9329,A
1.9025,4.7381,4.1459,4.9206,4.2316,3.8929,A
1.9061,4.7356,4.1359,4.935,4.1363,3.8332,A
1.8936,4.7302,4.079,4.9382,4.1369,3.8686,A
1.8798,4.7441,4.1331,4.9178,4.1279,3.8599,A
1.8944,4.7759,4.1481,4.9976,3.9971,3.8434,A
1.9074,4.7656,4.1728,5.0717,4.0213,3.8657,A
1.8791,4.7733,4.1734,5.0736,4.137,3.8429,A
1.8724,4.7992,4.1763,5.0567,4.1477,3.8346,A
1.8918,4.8382,4.2114,4.9833,4.146,3.8417,A
1.8938,4.8611,4.2462,4.9206,4.1975,3.7992,A
1.9187,4.9114,4.2765,4.9244,4.2903,3.7731,A
1.9832,4.9485,4.278,4.9124,4.326,3.7518,A
1.9702,4.9412,4.3202,4.9547,4.3274,3.6903,A
1.9494,4.9523,4.3493,4.9407,4.3535,3.7116,A
1.9191,4.9457,4.3712,5.0049,4.3427,3.7937,A
1.9834,4.9399,4.3684,5.0377,4.4092,3.7943,A
1.9659,4.9616,4.388,5.0526,4.4715,3.8256,A
1.9503,4.9837,4.4136,5.1192,4.5539,3.8282,A
1.9593,4.9314,4.4187,5.1192,4.5657,3.8308,A
1.8784,4.9365,4.3699,5.0878,4.5814,3.8422,A
1.8778,4.941,4.3553,5.0938,4.6096,3.8557,A
1.8759,5.0302,4.3177,5.1305,4.6296,3.7676,A
1.8245,5.0756,4.3392,5.098,4.697,3.7342,A
1.8067,5.0835,4.3055,5.0732,4.7951,3.7772,A
1.7937,5.084,4.3493,5.07,4.858,3.6927,A
1.8251,5.115,4.3959,5.0916,4.9241,3.6338,A
1.8249,5.2887,4.4684,5.0914,4.9113,3.7385,A
1.827,5.3648,4.5326,5.1069,4.8969,3.7798,A
1.8424,5.407,4.6164,5.1219,4.8905,3.7802,A
1.8382,5.4859,4.6129,5.1486,4.929,3.8041,A
1.8279,5.5145,4.5925,5.138,4.9178,3.8091,A
1.8455,5.4872,4.593,5.0859,4.9361,3.809,A
1.8429,5.482,4.6217,5.0858,4.9344,3.818,A
1.9198,5.4749,4.6103,5.0657,4.9515,3.9072,A
2.0179,5.4826,4.624,5.0374,4.9554,3.906,A
2.0097,5.4926,4.5788,5.0385,4.9548,3.9428,A
2.0336,5.5001,4.5972,4.9741,4.9548,4.0181,A
2.0371,5.5292,4.5784,4.8852,4.9437,3.9845,A
2.0536,5.5343,4.5723,4.8797,4.9055,3.9965,A
2.0446,5.5339,4.6141,4.8693,4.8986,4.0449,A
2.0894,5.5286,4.6029,4.8705,4.9043,4.0388,A
2.1641,5.5526,4.5537,4.8633,4.8859,4.0793,A
2.2165,5.5374,4.5433,4.8604,4.8619,4.0827,A
2.2214,5.5205,4.5449,4.841,4.8512,4.1008,A
2.2312,5.5097,4.5146,4.7958,4.8739,4.1147,A
2.2245,5.5175,4.5157,4.7928,4.8768,4.1072,A
2.2342,5.5024,4.4943,4.7104,4.83,4.058,A
2.1978,5.4927,4.524,4.6427,4.8237,4.1568,A
2.1974,5.4818,4.4848,4.6126,4.8184,4.1474,A
2.2176,5.4816,4.4516,4.5312,4.7608,4.24,A
2.2388,5.4594,4.4022,4.5284,4.7423,4.2596,A
2.2288,5.4429,4.4231,4.5896,4.7219,4.246,A
2.2221,5.4485,4.4392,4.6048,4.7065,4.233,A
2.2707,5.3876,4.44,4.5416,4.6832,4.2418,A
2.3109,5.3821,4.4289,4.5248,4.6884,4.2378,A
2.3028,5.374,4.4342,4.4523,4.7126,4.2182,A
2.2912,5.3543,4.4489,4.4206,4.6933,4.2498,A
2.3288,5.3304,4.4849,4.3761,4.6507,4.2468,A
2.4061,5.176,4.4136,4.3537,4.6239,4.1886,A
2.4167,5.0826,4.362,4.3178,4.6262,4.1489,A
2.403,5.0226,4.2637,4.2706,4.6249,4.167,A
2.3945,4.9032,4.2708,4.1848,4.5712,4.201,A
2.4031,4.8247,4.2815,4.1465,4.5598,4.2068,A
2.401,4.8377,4.2758,4.2356,4.5374,4.2447,A
2.4366,4.8425,4.2372,4.3403,4.5643,4.248,A
2.4116,4.9007,4.3135,4.3813,4.5593,4.1775,A
2.3669,4.9278,4.32,4.4141,4.5789,4.16,A
2.3725,5.0266,4.4094,4.4004,4.6376,4.1281,A
2.3446,5.0865,4.4719,4.377,4.6393,4.0446,A
2.3912,5.1351,4.4669,4.3786,4.6524,4.0832,A
2.4428,5.1723,4.5031,4.3825,4.6455,4.0823,A
2.428,5.1583,4.4843,4.3838,4.6631,4.0441,A
2.3802,5.1752,4.5621,4.3973,4.7332,4.0672,A
2.3128,5.1597,4.6132,4.4435,4.7538,4.0335,A
2.2546,5.1302,4.6027,4.4683,4.7285,4.0612,A
2.2554,5.1281,4.6224,4.5773,4.7189,4.0585,A
2.2514,5.1249,4.6339,4.6743,4.7062,4.0427,A
2.2521,5.1109,4.6134,4.77,4.6883,4.0751,A
2.2276,5.138,4.6571,4.8139,4.6905,4.1149,A
2.2383,5.1519,4.6226,4.8469,4.635,4.0078,A
2.2489,5.1974,4.6699,4.856,4.5965,4.0221,A
2.2649,5.2375,4.7003,4.8518,4.5822,3.8982,A
2.2315,5.3071,4.7351,4.8264,4.5791,3.8699,A
2.2489,5.3736,4.7363,4.7744,4.6061,3.9254,A
2.2522,5.4236,4.7925,4.7236,4.5997,3.9032,A
2.1936,5.4819,4.8005,4.7145,4.6135,3.9027,A
2.1394,5.4523,4.7985,4.7009,4.5339,3.8742,A
2.1397,5.474,4.8008,4.6991,4.4059,3.8604,A
2.1384,5.5199,4.7747,4.6873,4.3666,3.8108,A
2.0788,5.6055,4.7085,4.6951,4.3367,3.7973,A
2.0089,5.6347,4.73,4.7052,4.3841,3.8547,A
1.9923,5.629,4.7902,4.7459,4.5434,3.8838,A
2.0485,5.6276,4.7957,4.753,4.6785,3.8933,A
2.0426,5.6298,4.8674,4.7813,4.7101,3.8815,A
2.0598,5.6409,4.8869,4.8072,4.7205,3.9277,A
2.0229,5.6475,4.8825,4.8052,4.7015,3.9113,A
1.9755,5.6487,4.8824,4.7756,4.6836,3.9015,A
1.9904,5.6235,4.8392,4.7327,4.6545,3.9087,A
1.9802,5.6119,4.8165,4.7352,4.6347,3.9054,A
1.9692,5.5488,4.7578,4.7364,4.5727,3.9133,A
1.969,5.5103,4.6855,4.7725,4.5989,3.9181,A
1.9405,5.4917,4.6902,4.8184,4.6496,3.8709,A
1.8589,5.4859,4.6642,4.8112,4.7443,3.863,A
1.9141,5.4992,4.6477,4.8443,4.7919,3.8436,A
1.9256,5.4863,4.5513,4.8964,4.7257,3.7924,A
1.9845,5.4594,4.496,4.8593,4.6948,3.7764,A
2.017,5.4583,4.4936,4.869,4.696,3.7354,A
1.976,5.452,4.4923,4.8146,4.7019,3.763,A
2.0136,5.4504,4.4775,4.7279,4.7063,3.8225,A
2.0465,5.4407,4.4792,4.5966,4.7154,3.7681,A
2.0634,5.4226,4.4307,4.5385,4.7312,3.6737,A
2.0762,5.4144,4.4516,4.5053,4.7282,3.6891,A
2.0821,5.385,4.3919,4.4605,4.7367,3.6649,A
2.0485,5.3266,4.3301,4.441,4.7506,3.6752,A
2.068,5.2559,4.2682,4.4381,4.7528,3.7031,A
2.0556,5.1987,4.2293,4.4447,4.7315,3.678,A
2.0548,5.1158,4.1043,4.4728,4.7359,3.7259,A
2.0796,5.0468,4.1065,4.5254,4.7162,3.7149,A
2.133,5.0277,4.1141,4.5378,4.7054,3.761,A
2.1581,4.9891,4.187,4.5778,4.6911,3.77,A
2.2015,4.9185,4.1773,4.5923,4.6977,3.7839,A
2.2247,4.7481,4.1937,4.5999,4.6745,3.8299,A
2.1916,4.7134,4.1664,4.6456,4.636,3.7772,A
2.1696,4.7124,4.0488,4.6642,4.4857,3.8133,A
2.1183,4.712,4.0877,4.6716,4.324,3.8203,A
2.1203,4.7043,3.9079,4.6478,4.2742,3.7609,A
2.127,4.7198,3.857,4.6248,4.2852,3.6944,A
2.1341,4.7379,3.8709,4.6257,4.3268,3.6549,A
2.1319,4.7688,3.8637,4.5881,4.3473,3.6741,A
2.1134,4.7719,3.8527,4.6787,4.3938,3.7102,A
2.1669,4.7741,3.8753,4.7689,4.3918,3.756,A
2.1814,4.7643,3.8879,4.7881,4.3981,3.7394,A
2.2018,4.7277,3.8997,4.7906,4.3696,3.7709,A
2.1838,4.6216,3.9674,4.7832,4.2805,3.7952,A
2.2074,4.6041,3.9921,4.8171,4.1541,3.7934,A
2.205,4.5831,4.0257,4.7852,4.0625,3.807,A
2.2347,4.5285,4.0409,4.7295,4.0874,3.824,A
2.2029,4.5228,4.0431,4.7484,4.1418,3.8265,A
2.2064,4.5614,4.0679,4.7277,4.1195,3.836,A
2.1966,4.6389,4.0348,4.7036,4.1098,3.8,A
2.1713,4.6721,4.1205,4.7903,4.0674,3.7391,A
2.1354,4.7489,4.1636,4.9509,4.0571,3.7511,A
2.1236,4.7531,4.2153,5.0649,4.0359,3.7486,A
2.0832,4.8144,4.2227,5.0871,4.0291,3.7403,A
2.0913,4.8751,4.297,5.1856,4.0585,3.7511,A
2.1025,4.9735,4.3052,5.3072,4.0718,3.7595,A
2.0877,5.0489,4.3395,5.3105,4.1525,3.7571,A
2.0859,5.0446,4.356,5.3633,4.242,3.7222,A
2.0951,5.0564,4.352,5.3753,4.2564,3.6926,A
2.0637,5.0399,4.332,5.3924,4.2866,3.6898,A
2.015,5.0527,4.3225,5.4401,4.314,3.6644,A
2.0269,5.0966,4.251,5.4635,4.3308,3.6653,A
1.9766,5.1305,4.2221,5.4876,4.3868,3.6462,A
